Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF
54,5,RL,68.0,50271,1,1,0,Low,Inside,0,Veenker,Norm,Norm,1Fam,1Story,9,4,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,2,4,CBlock,0,4,1,2,1810.0,6,0.0,32.0,1842.0,GasA,2,1,SBrkr,1842,0,0,1842,2.0,0.0,0,1,0,1,2,5,6,1,2,Attchd,1981.0,0,3.0,894.0,5,5,2,857,72,0,0,0,0,3,4,None,0,2,0,WD,Normal,3684.0
55,13,RL,60.0,7134,1,1,3,Bnk,Inside,1,NAmes,Norm,Norm,1Fam,SLvl,5,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,3,0,384.0,6,0.0,0.0,384.0,GasA,4,1,SBrkr,1360,0,0,1360,0.0,0.0,1,0,3,1,3,6,2,1,5,Detchd,1962.0,3,2.0,572.0,5,5,2,0,50,0,0,0,0,3,2,None,0,4,1,WD,Normal,1744.0
56,5,RL,100.0,10175,1,1,0,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,4,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,3,4,CBlock,4,4,3,1,490.0,6,0.0,935.0,1425.0,GasA,2,1,SBrkr,1425,0,0,1425,0.0,0.0,2,0,3,1,3,7,6,1,2,Attchd,1964.0,2,2.0,576.0,5,5,2,0,0,0,407,0,0,3,4,None,0,9,2,WD,Normal,2850.0
57,2,FV,24.0,2645,1,2,3,Lvl,Inside,0,Somerst,Norm,Norm,Twnhs,2Story,8,4,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,2,4,PConc,2,4,3,2,649.0,6,0.0,321.0,970.0,GasA,0,1,SBrkr,983,756,0,1739,1.0,0.0,2,1,3,1,2,7,6,0,3,Attchd,1999.0,0,2.0,480.0,5,5,2,115,0,0,0,0,0,3,4,None,0,10,3,WD,Abnorml,2709.0
58,10,RL,89.0,11645,1,1,0,Lvl,Corner,0,CollgCr,Norm,Norm,1Fam,2Story,7,4,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,6,0.0,6,0.0,860.0,860.0,GasA,0,1,SBrkr,860,860,0,1720,0.0,0.0,2,1,3,1,2,7,6,0,3,Attchd,2004.0,2,2.0,565.0,5,5,2,0,70,0,0,0,0,3,4,None,0,10,0,WD,Normal,2580.0
59,10,RL,66.0,13682,1,1,1,HLS,CulDSac,0,StoneBr,Norm,Norm,1Fam,2Story,10,4,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,0,4,PConc,0,4,1,6,0.0,6,0.0,1410.0,1410.0,GasA,0,1,SBrkr,1426,1519,0,2945,0.0,0.0,3,1,3,1,2,10,6,1,2,BuiltIn,2006.0,0,3.0,641.0,5,5,2,192,0,37,0,0,0,3,4,None,0,1,0,New,Partial,4355.0
60,5,RL,60.0,7200,1,1,3,Bnk,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,4,0,0,632.0,6,0.0,148.0,780.0,GasA,0,1,SBrkr,780,0,0,780,0.0,0.0,1,0,2,1,3,4,6,0,3,Detchd,1973.0,3,1.0,352.0,5,5,2,196,0,0,0,0,0,3,2,None,0,0,2,WD,Normal,1560.0
61,5,RL,63.0,13072,1,1,3,Lvl,Inside,0,SawyerW,RRAe,Norm,1Fam,1Story,6,4,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,2,4,3,0,941.0,6,0.0,217.0,1158.0,GasA,0,1,SBrkr,1158,0,0,1158,1.0,0.0,1,1,3,1,2,5,6,0,3,Detchd,2006.0,3,2.0,576.0,5,5,2,0,50,0,0,0,0,3,4,None,0,7,0,New,Partial,2316.0
62,12,RM,60.0,7200,1,1,3,Lvl,Inside,0,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,6,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,4,0,3,6,0.0,6,0.0,530.0,530.0,GasA,4,0,SBrkr,581,530,0,1111,0.0,0.0,1,0,3,1,1,6,6,0,3,Detchd,1935.0,3,1.0,288.0,5,5,0,0,0,144,0,0,0,3,4,None,0,5,1,WD,Normal,1641.0
63,0,RL,44.0,6442,1,1,0,Lvl,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,8,4,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,2,4,PConc,2,1,2,2,24.0,6,0.0,1346.0,1370.0,GasA,0,1,SBrkr,1370,0,0,1370,0.0,0.0,2,0,2,1,2,6,6,1,2,Attchd,2006.0,2,2.0,484.0,5,5,2,120,49,0,0,0,0,3,4,None,0,1,1,WD,Normal,2740.0
64,11,RM,50.0,10300,1,1,0,Bnk,Inside,0,OldTown,RRAn,Feedr,1Fam,2Story,7,5,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,4,BrkTil,4,4,3,6,0.0,6,0.0,576.0,576.0,GasA,2,1,SBrkr,902,808,0,1710,0.0,0.0,2,0,3,1,3,9,6,0,3,Detchd,1990.0,3,2.0,480.0,5,5,2,12,11,64,0,0,0,3,0,None,0,6,4,WD,Normal,2286.0
65,10,RL,70.0,9375,1,1,3,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,4,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,3,4,PConc,2,4,3,2,739.0,6,0.0,318.0,1057.0,GasA,0,1,SBrkr,1057,977,0,2034,1.0,0.0,2,1,3,1,2,8,6,0,3,Attchd,1998.0,2,2.0,645.0,5,5,2,576,36,0,0,0,0,3,0,None,0,4,3,WD,Normal,3091.0
66,10,RL,76.0,9591,1,1,3,Lvl,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,8,4,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,2,4,PConc,0,4,0,6,0.0,6,0.0,1143.0,1143.0,GasA,0,1,SBrkr,1143,1330,0,2473,0.0,0.0,2,1,4,1,2,9,6,1,2,BuiltIn,2004.0,2,3.0,852.0,5,5,2,192,151,0,0,0,0,3,4,None,0,1,1,WD,Normal,3616.0
67,5,RL,73.0,19900,1,1,3,Lvl,Inside,0,NAmes,PosA,Norm,1Fam,1Story,7,4,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,3,4,CBlock,2,4,1,2,912.0,6,0.0,1035.0,1947.0,GasA,4,1,SBrkr,2207,0,0,2207,1.0,0.0,2,0,3,1,3,7,2,1,2,Attchd,1970.0,2,2.0,576.0,5,5,2,301,0,0,0,0,0,3,4,None,0,9,4,WD,Normal,4154.0
68,5,RL,72.0,10665,1,1,0,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,4,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,2,4,PConc,2,4,0,2,1013.0,6,0.0,440.0,1453.0,GasA,0,1,SBrkr,1479,0,0,1479,1.0,0.0,2,0,3,1,2,7,6,0,3,Attchd,2003.0,2,2.0,558.0,5,5,2,144,29,0,0,0,0,3,4,None,0,8,1,WD,Normal,2932.0
69,6,RM,47.0,4608,1,1,3,Lvl,Corner,0,OldTown,Artery,Norm,1Fam,1Story,4,5,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,4,4,3,6,0.0,6,0.0,747.0,747.0,GasA,4,1,SBrkr,747,0,0,747,0.0,0.0,1,0,2,1,3,4,6,0,3,Attchd,1945.0,3,1.0,220.0,5,5,2,0,0,0,0,0,0,3,4,None,0,8,4,WD,Normal,1494.0
70,9,RL,81.0,15593,1,1,3,Lvl,Corner,0,ClearCr,Norm,Norm,1Fam,1.5Fin,7,3,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,2,4,CBlock,4,4,3,1,603.0,6,0.0,701.0,1304.0,GasW,4,1,SBrkr,1304,983,0,2287,0.0,0.0,2,0,3,1,3,7,6,1,5,Attchd,1953.0,0,2.0,667.0,5,5,2,0,21,114,0,0,0,3,4,None,0,9,0,WD,Normal,3591.0
71,5,RL,95.0,13651,1,1,0,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,7,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,3,2,CBlock,2,4,1,0,1880.0,6,0.0,343.0,2223.0,GasA,0,1,SBrkr,2223,0,0,2223,1.0,0.0,2,0,3,1,3,8,6,2,2,Attchd,1973.0,0,2.0,516.0,5,5,2,300,0,0,0,0,0,3,4,None,0,4,1,WD,Normal,4446.0
72,5,RL,69.0,7599,1,1,3,Lvl,Corner,0,Mitchel,Norm,Norm,1Fam,1Story,4,5,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,3,4,CBlock,4,4,3,0,565.0,6,0.0,280.0,845.0,GasA,4,1,SBrkr,845,0,0,845,1.0,0.0,1,0,2,1,3,4,6,0,3,Detchd,1987.0,3,2.0,360.0,5,5,2,0,0,0,0,0,0,3,4,None,0,8,1,WD,Normal,1690.0
73,10,RL,74.0,10141,1,1,0,Lvl,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,7,4,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,3,4,PConc,2,4,3,6,0.0,6,0.0,832.0,832.0,GasA,2,1,SBrkr,885,833,0,1718,0.0,0.0,2,1,3,1,3,7,6,1,5,Attchd,1998.0,0,2.0,427.0,5,5,2,0,94,0,0,291,0,3,4,None,0,3,3,WD,Normal,2550.0
74,5,RL,85.0,10200,1,1,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,3,4,CBlock,4,4,3,0,320.0,1,362.0,404.0,1086.0,GasA,2,1,SBrkr,1086,0,0,1086,1.0,0.0,1,0,3,1,3,6,6,0,3,Attchd,1989.0,3,2.0,490.0,5,5,2,0,0,0,0,0,0,3,1,None,0,7,4,WD,Normal,2172.0
75,9,RM,60.0,5790,1,1,3,Lvl,Corner,0,OldTown,Norm,Norm,1Fam,2Story,3,5,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,1,4,3,6,0.0,6,0.0,840.0,840.0,GasA,2,0,SBrkr,840,765,0,1605,0.0,0.0,2,0,3,2,3,8,6,0,3,Detchd,1915.0,3,1.0,379.0,5,5,2,0,0,202,0,0,0,3,4,None,0,7,4,WD,Normal,2445.0
76,3,RM,21.0,1596,1,1,3,Lvl,Inside,0,MeadowV,Norm,Norm,Twnhs,SLvl,4,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,4,CBlock,2,4,1,2,462.0,6,0.0,0.0,462.0,GasA,4,1,SBrkr,526,462,0,988,1.0,0.0,1,0,2,1,3,5,6,0,3,BuiltIn,1973.0,3,1.0,297.0,5,5,2,120,101,0,0,0,0,3,1,None,0,2,3,WD,Normal,1450.0
77,5,RL,73.0,8475,1,1,0,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,4,4,3,0,228.0,6,0.0,724.0,952.0,GasA,0,1,FuseA,952,0,0,952,0.0,0.0,1,0,2,1,3,4,6,0,3,Detchd,1956.0,3,1.0,283.0,5,5,2,0,0,0,0,0,0,3,4,None,0,6,2,WD,Normal,1904.0
78,9,RM,50.0,8635,1,1,3,Lvl,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,4,4,3,1,336.0,2,41.0,295.0,672.0,GasA,4,1,SBrkr,1072,213,0,1285,1.0,0.0,1,0,2,1,3,6,2,0,3,Detchd,1948.0,3,1.0,240.0,5,5,2,0,0,0,0,0,0,3,2,None,0,0,2,WD,Normal,1957.0
79,15,RL,72.0,10778,1,1,3,Lvl,Inside,0,Sawyer,Norm,Norm,Duplex,1Story,4,4,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,4,3,6,0.0,6,0.0,1768.0,1768.0,GasA,4,0,SBrkr,1768,0,0,1768,0.0,0.0,2,0,4,2,3,8,6,0,3,None,0.0,1,0.0,0.0,3,3,2,0,0,0,0,0,0,3,4,None,0,6,4,WD,Normal,3536.0
80,9,RM,60.0,10440,1,0,3,Lvl,Corner,0,OldTown,Norm,Norm,1Fam,2Story,5,5,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,4,4,3,6,0.0,6,0.0,440.0,440.0,GasA,2,1,SBrkr,682,548,0,1230,0.0,0.0,1,1,2,1,3,5,6,0,3,Detchd,1966.0,3,2.0,440.0,5,5,2,74,0,128,0,0,0,3,2,None,0,7,3,WD,Normal,1670.0
81,10,RL,100.0,13000,1,1,3,Lvl,Corner,0,NAmes,Norm,Norm,1Fam,2Story,6,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,3,2,CBlock,2,4,3,5,448.0,6,0.0,448.0,896.0,GasA,4,1,SBrkr,1182,960,0,2142,0.0,0.0,2,1,4,1,2,8,6,1,2,Attchd,1968.0,0,1.0,509.0,5,5,2,0,72,0,0,252,0,3,4,None,0,8,3,WD,Normal,3038.0
82,0,RM,32.0,4500,1,1,3,Lvl,FR2,0,Mitchel,Norm,Norm,TwnhsE,1Story,6,4,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,3,2,PConc,0,1,3,2,1201.0,6,0.0,36.0,1237.0,GasA,0,1,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,3,5,6,0,3,Attchd,1998.0,0,2.0,405.0,5,5,2,0,199,0,0,0,0,3,4,None,0,5,0,WD,Normal,2574.0
83,5,RL,78.0,10206,1,1,3,Lvl,Inside,0,Somerst,Norm,Norm,1Fam,1Story,8,4,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,3,4,PConc,2,4,3,2,33.0,6,0.0,1530.0,1563.0,GasA,0,1,SBrkr,1563,0,0,1563,0.0,0.0,2,0,3,1,2,6,6,1,2,Attchd,2007.0,2,3.0,758.0,5,5,2,144,99,0,0,0,0,3,4,None,0,1,2,WD,Normal,3126.0
84,5,RL,80.0,8892,1,1,0,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,4,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,3,4,CBlock,4,4,3,6,0.0,6,0.0,1065.0,1065.0,GasA,2,1,SBrkr,1065,0,0,1065,0.0,0.0,1,1,3,1,3,6,6,0,3,Detchd,1974.0,3,2.0,461.0,5,5,2,74,0,0,0,0,0,3,4,None,0,9,1,COD,Normal,2130.0
85,13,RL,64.0,8530,1,1,0,Lvl,Inside,0,Gilbert,Norm,Norm,1Fam,SLvl,7,4,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,3,4,PConc,2,4,3,6,0.0,6,0.0,384.0,384.0,GasA,2,1,SBrkr,804,670,0,1474,0.0,0.0,2,1,3,1,3,7,6,1,5,BuiltIn,1995.0,0,2.0,400.0,5,5,2,120,72,0,0,0,0,3,4,Shed,700,7,3,WD,Normal,1858.0
86,10,RL,121.0,16059,1,1,3,Lvl,Corner,0,NoRidge,Norm,Norm,1Fam,2Story,8,4,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,2,4,CBlock,2,4,3,6,0.0,6,0.0,1288.0,1288.0,GasA,0,1,SBrkr,1301,1116,0,2417,0.0,0.0,2,1,4,1,2,9,6,1,5,Attchd,1991.0,3,2.0,462.0,5,5,2,127,82,0,0,0,0,3,4,None,0,6,0,WD,Normal,3705.0
87,10,RL,122.0,11911,1,1,1,Lvl,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,4,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,0,6,0.0,6,0.0,684.0,684.0,GasA,0,1,SBrkr,684,876,0,1560,0.0,0.0,2,1,3,1,2,6,6,1,2,BuiltIn,2005.0,0,2.0,400.0,5,5,2,100,38,0,0,0,0,3,4,None,0,5,3,WD,Normal,2244.0
88,2,FV,40.0,3951,1,2,3,Lvl,Corner,0,Somerst,Norm,Norm,TwnhsE,2Story,6,4,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,2,4,PConc,2,4,0,6,0.0,6,0.0,612.0,612.0,GasA,0,1,SBrkr,612,612,0,1224,0.0,0.0,2,1,2,1,2,4,6,0,3,Detchd,2009.0,2,2.0,528.0,5,5,2,0,234,0,0,0,0,3,4,None,0,8,3,New,Partial,1836.0
89,9,C (all),105.0,8470,1,1,0,Lvl,Corner,0,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,1,1915,1982,Hip,CompShg,Plywood,Plywood,None,0.0,1,1,CBlock,4,0,3,6,0.0,6,0.0,1013.0,1013.0,GasA,4,0,SBrkr,1013,0,513,1526,0.0,0.0,1,0,2,1,1,6,6,0,3,None,0.0,1,0.0,0.0,3,3,0,0,0,156,0,0,0,3,2,None,0,1,3,ConLD,Abnorml,2026.0
90,5,RL,60.0,8070,1,1,3,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,4,4,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,2,4,3,2,588.0,6,0.0,402.0,990.0,GasA,0,1,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,3,5,6,0,3,None,0.0,1,0.0,0.0,3,3,2,0,0,0,0,0,0,3,4,None,0,10,1,WD,Normal,1980.0
91,5,RL,60.0,7200,1,1,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,4,Slab,3,2,4,4,0.0,4,0.0,0.0,0.0,GasA,4,1,FuseA,1040,0,0,1040,0.0,0.0,1,0,2,1,3,4,6,0,3,Detchd,1950.0,3,2.0,420.0,5,5,2,0,29,0,0,0,0,3,4,None,0,9,0,WD,Normal,1040.0
92,5,RL,85.0,8500,1,1,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,2,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,3,4,CBlock,4,4,3,5,600.0,6,0.0,635.0,1235.0,GasA,4,1,SBrkr,1235,0,0,1235,0.0,0.0,1,0,2,1,3,6,6,0,3,Attchd,1961.0,3,2.0,480.0,5,5,2,0,0,0,0,0,0,3,1,None,0,3,0,WD,Abnorml,2470.0
93,6,RL,80.0,13360,1,0,0,HLS,Inside,0,Crawfor,Norm,Norm,1Fam,1Story,5,6,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,BrkTil,2,4,3,0,713.0,6,0.0,163.0,876.0,GasA,0,1,SBrkr,964,0,0,964,1.0,0.0,1,0,2,1,3,5,6,0,3,Detchd,1921.0,3,2.0,432.0,5,5,2,0,0,44,0,0,0,3,4,None,0,10,3,WD,Normal,1840.0
94,4,C (all),60.0,7200,1,1,3,Lvl,Corner,0,OldTown,Norm,Norm,2fmCon,2.5Unf,6,5,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,4,0,2,5,1046.0,6,0.0,168.0,1214.0,GasW,0,0,SBrkr,1260,1031,0,2291,0.0,1.0,2,0,4,2,3,9,6,1,2,Detchd,1900.0,3,2.0,506.0,5,5,2,0,0,0,0,99,0,3,4,None,0,2,1,WD,Normal,3505.0
95,10,RL,69.0,9337,1,1,0,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,6,4,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,2,4,3,2,648.0,6,0.0,176.0,824.0,GasA,0,1,SBrkr,905,881,0,1786,1.0,0.0,2,1,3,1,2,7,6,0,3,Attchd,1997.0,2,2.0,684.0,5,5,2,0,162,0,0,0,0,3,4,None,0,7,1,WD,Normal,2610.0
96,10,RL,64.0,9765,1,1,1,Lvl,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,0,2,PConc,2,1,3,0,310.0,6,0.0,370.0,680.0,GasA,2,1,SBrkr,680,790,0,1470,0.0,0.0,2,1,3,1,3,6,6,1,5,BuiltIn,1993.0,0,2.0,420.0,5,5,2,232,63,0,0,0,0,3,4,Shed,480,6,3,WD,Normal,2150.0
97,5,RL,78.0,10264,1,1,0,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,4,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,2,4,PConc,2,4,0,0,1162.0,6,0.0,426.0,1588.0,GasA,0,1,SBrkr,1588,0,0,1588,0.0,0.0,2,0,3,1,2,6,6,0,3,Attchd,1999.0,2,2.0,472.0,5,5,2,158,29,0,0,0,0,3,4,None,0,10,0,WD,Normal,3176.0
98,5,RL,73.0,10921,1,1,3,HLS,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,4,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,3,4,CBlock,4,4,3,5,520.0,6,0.0,440.0,960.0,GasA,4,1,FuseF,960,0,0,960,1.0,0.0,1,0,3,1,3,6,6,0,3,Attchd,1965.0,0,1.0,432.0,5,5,1,120,0,0,0,0,0,3,4,None,0,7,1,WD,Normal,1920.0
99,6,RL,85.0,10625,1,1,3,Lvl,Corner,0,Edwards,Norm,Norm,1Fam,1Story,5,4,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4,4,3,0,108.0,6,0.0,350.0,458.0,GasA,1,0,SBrkr,835,0,0,835,0.0,0.0,1,0,2,1,3,5,6,0,3,Basment,1920.0,3,1.0,366.0,1,5,2,0,0,77,0,0,0,3,4,Shed,400,7,4,COD,Abnorml,1293.0
100,5,RL,77.0,9320,1,1,0,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,4,1959,1959,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,4,4,3,0,569.0,6,0.0,381.0,950.0,GasA,1,1,SBrkr,1225,0,0,1225,1.0,0.0,1,1,3,1,3,6,6,0,3,None,0.0,1,0.0,0.0,3,3,2,352,0,0,0,0,0,3,4,Shed,400,0,4,WD,Normal,2175.0
101,5,RL,80.0,10603,1,1,0,Lvl,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,3,4,PConc,4,4,2,0,1200.0,6,0.0,410.0,1610.0,GasA,2,1,SBrkr,1610,0,0,1610,1.0,0.0,2,0,3,1,2,6,6,2,5,Attchd,1977.0,2,2.0,480.0,5,5,2,168,68,0,0,0,0,3,4,None,0,4,4,WD,Normal,3220.0
102,10,RL,77.0,9206,1,1,3,Lvl,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,6,4,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,2,4,CBlock,2,4,3,6,0.0,6,0.0,741.0,741.0,GasA,4,1,SBrkr,977,755,0,1732,0.0,0.0,2,1,3,1,2,7,6,1,5,Attchd,1985.0,0,2.0,476.0,5,5,2,192,46,0,0,0,0,3,4,None,0,8,4,WD,Normal,2473.0
103,15,RL,64.0,7018,1,1,3,Bnk,Inside,0,SawyerW,Norm,Norm,Duplex,1Story,5,4,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,1,Slab,3,2,4,4,0.0,4,0.0,0.0,0.0,GasA,4,1,SBrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,6,0,3,Attchd,1979.0,3,2.0,410.0,5,5,2,0,0,0,0,0,0,3,4,None,0,8,3,WD,Alloca,1535.0
104,5,RL,94.0,10402,1,1,0,Lvl,Corner,0,CollgCr,Norm,Norm,1Fam,1Story,7,4,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,2,4,3,6,0.0,6,0.0,1226.0,1226.0,GasA,0,1,SBrkr,1226,0,0,1226,0.0,0.0,2,0,3,1,2,6,6,0,3,Attchd,2009.0,2,3.0,740.0,5,5,2,0,36,0,0,0,0,3,4,None,0,7,4,WD,Normal,2452.0
105,9,RM,60.0,7758,1,1,3,Lvl,Corner,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,3,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,3,1,PConc,4,4,3,3,224.0,6,0.0,816.0,1040.0,GasA,0,1,FuseF,1226,592,0,1818,0.0,0.0,1,1,4,1,3,7,6,2,5,Detchd,1951.0,3,1.0,240.0,5,5,2,0,0,0,0,184,0,3,4,None,0,8,1,WD,Normal,2858.0
106,10,FV,75.0,9375,1,1,3,Lvl,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,4,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,768.0,2,4,PConc,0,4,3,6,0.0,6,0.0,1053.0,1053.0,GasA,0,1,SBrkr,1053,939,0,1992,0.0,0.0,2,1,3,1,2,9,6,1,2,Attchd,2003.0,2,2.0,648.0,5,5,2,140,45,0,0,0,0,3,4,None,0,10,2,WD,Normal,3045.0
107,6,RM,60.0,10800,1,0,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,1Story,4,6,1885,1995,Mansard,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,1,4,3,6,0.0,6,0.0,641.0,641.0,GasA,2,1,SBrkr,1047,0,0,1047,0.0,0.0,1,0,2,1,3,6,6,0,3,Detchd,1954.0,3,1.0,273.0,1,1,0,0,0,0,0,0,0,3,4,Shed,450,10,1,WD,Normal,1688.0
108,5,RM,50.0,6000,1,1,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,1Story,5,4,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,4,4,3,0,104.0,1,169.0,516.0,789.0,GasA,0,1,SBrkr,789,0,0,789,0.0,0.0,1,0,2,1,3,5,6,0,3,Detchd,1948.0,3,1.0,250.0,5,5,2,0,0,0,0,0,0,3,4,None,0,6,2,WD,Partial,1578.0
